sta,lat,lon,depth,vp,vs,rho,ani,model_layers,dip,strike,plunge,trend
JOSN,63.16,-91.54,50000.0,8207.0,5311.0,2319.0,4.857916421559359,2,4.378855587878457,353.18884267140953,22.269427452364138,187.3634513246602
MANN,62.29,-79.59,0.0,7298.0,4219.0,2142.0,3.716398332100576,2,0.0,0.0,35.07429982779456,194.89281165242156
MANN,62.29,-79.59,2000.0,7298.0,4219.0,2142.0,3.716398332100576,2,0.0,0.0,35.07429982779456,194.89281165242156
MANN,62.29,-79.59,4000.0,7298.0,4219.0,2142.0,3.716398332100576,2,0.0,0.0,35.07429982779456,194.89281165242156
MANN,62.29,-79.59,6000.0,7298.0,4219.0,2142.0,3.716398332100576,2,0.0,0.0,35.07429982779456,194.89281165242156
MANN,62.29,-79.59,8000.0,7298.0,4219.0,2142.0,3.716398332100576,2,0.0,0.0,35.07429982779456,194.89281165242156
MANN,62.29,-79.59,10000.0,7298.0,4219.0,2142.0,3.716398332100576,2,0.0,0.0,35.07429982779456,194.89281165242156
MANN,62.29,-79.59,12000.0,7298.0,4219.0,2142.0,3.716398332100576,2,0.0,0.0,35.07429982779456,194.89281165242156
MANN,62.29,-79.59,14000.0,7298.0,4219.0,2142.0,3.716398332100576,2,0.0,0.0,35.07429982779456,194.89281165242156
MANN,62.29,-79.59,16000.0,7298.0,4219.0,2142.0,3.716398332100576,2,0.0,0.0,35.07429982779456,194.89281165242156
MANN,62.29,-79.59,18000.0,7298.0,4219.0,2142.0,3.716398332100576,2,0.0,0.0,35.07429982779456,194.89281165242156
MANN,62.29,-79.59,20000.0,7298.0,4219.0,2142.0,3.716398332100576,2,0.0,0.0,35.07429982779456,194.89281165242156
MANN,62.29,-79.59,22000.0,7298.0,4219.0,2142.0,3.716398332100576,2,0.0,0.0,35.07429982779456,194.89281165242156
MANN,62.29,-79.59,24000.0,7298.0,4219.0,2142.0,3.716398332100576,2,0.0,0.0,35.07429982779456,194.89281165242156
MANN,62.29,-79.59,26000.0,7298.0,4219.0,2142.0,3.716398332100576,2,0.0,0.0,35.07429982779456,194.89281165242156
MANN,62.29,-79.59,28000.0,7298.0,4219.0,2142.0,3.716398332100576,2,0.0,0.0,35.07429982779456,194.89281165242156
MANN,62.29,-79.59,30000.0,7298.0,4219.0,2142.0,3.716398332100576,2,0.0,0.0,35.07429982779456,194.89281165242156
MANN,62.29,-79.59,32000.0,7298.0,4219.0,2142.0,3.716398332100576,2,0.0,0.0,35.07429982779456,194.89281165242156
MANN,62.29,-79.59,34000.0,7298.0,4219.0,2142.0,3.716398332100576,2,0.0,0.0,35.07429982779456,194.89281165242156
MANN,62.29,-79.59,36000.0,7298.0,4219.0,2142.0,3.716398332100576,2,0.0,0.0,35.07429982779456,194.89281165242156
MANN,62.29,-79.59,38000.0,7298.0,4219.0,2142.0,3.716398332100576,2,0.0,0.0,35.07429982779456,194.89281165242156
MANN,62.29,-79.59,40000.0,7298.0,4219.0,2142.0,3.716398332100576,2,0.0,0.0,35.07429982779456,194.89281165242156
MANN,62.29,-79.59,41050.0,7298.0,4219.0,2142.0,3.716398332100576,2,0.0,0.0,35.07429982779456,194.89281165242156
MANN,62.29,-79.59,42000.0,8771.0,5493.0,2427.0,7.166258898156567,2,5.44831138030077,119.9782413189624,50.752391845896646,229.4316581059299
MANN,62.29,-79.59,44000.0,8771.0,5493.0,2427.0,7.166258898156567,2,5.44831138030077,119.9782413189624,50.752391845896646,229.4316581059299
MANN,62.29,-79.59,46000.0,8771.0,5493.0,2427.0,7.166258898156567,2,5.44831138030077,119.9782413189624,50.752391845896646,229.4316581059299
MANN,62.29,-79.59,48000.0,8771.0,5493.0,2427.0,7.166258898156567,2,5.44831138030077,119.9782413189624,50.752391845896646,229.4316581059299
